UserID,Gender,Age,Occupation,Area
5550,male,35-44,scientist,Canton
5551,female,35-44,writer,Seattle
5552,male,50-55,executive/managerial,Henrico
5553,male,35-44,clerical/admin,Charleston
5554,male,25-34,academic/educator,San Diego
5555,male,<18,K-12 student,Oak Ridge
5556,male,45-49,doctor/health care,San Diego
5557,male,35-44,sales/marketing,Saint Petersburg
5558,male,<18,K-12 student,Brookline
5559,male,50-55,academic/educator,Beaumont
5560,female,35-44,technician/engineer,Lynnwood
5561,female,25-34,clerical/admin,Stillwater
5562,female,35-44,academic/educator,Onalaska
5563,female,25-34,executive/managerial,Jericho
5564,male,45-49,writer,Brookline
5565,male,18-24,technician/engineer,Boston
5566,male,35-44,executive/managerial,Silver Spring
5567,male,50-55,clerical/admin,Austin
5568,male,18-24,college/grad student,Gwinn
5569,female,18-24,academic/educator,Teaneck
5570,male,25-34,academic/educator,Teaneck
5571,female,25-34,homemaker,Jersey City
5572,female,25-34,college/grad student,Saint Louis
5573,female,35-44,academic/educator,Rochester
5574,male,25-34,other,Gaithersburg
5575,male,35-44,executive/managerial,Wilmington
5576,male,25-34,college/grad student,Osseo
5577,male,50-55,academic/educator,Paul Smiths
5578,female,18-24,academic/educator,Boston
5579,female,35-44,executive/managerial,Livingston
5580,male,45-49,executive/managerial,Westborough
5581,male,25-34,other,New York
5582,male,45-49,academic/educator,Ames
5583,male,56+,scientist,Oak Ridge
5584,female,50-55,other,New York
5585,male,25-34,college/grad student,New York
5586,male,35-44,writer,San Francisco
5587,male,25-34,technician/engineer,Falls Church
5588,female,25-34,writer,Chicago
5589,female,25-34,other,Portland
5590,female,45-49,programmer,San Francisco
5591,male,18-24,other,New York
5592,male,25-34,academic/educator,Madison
5593,male,50-55,self-employed,Beverly Hills
5594,female,45-49,other,Minneapolis
5595,male,25-34,writer,Los Angeles
5596,male,35-44,programmer,Arlington
5597,female,18-24,college/grad student,Campbell
5598,male,18-24,college/grad student,Raleigh
5599,male,35-44,executive/managerial,Los Angeles
5600,female,45-49,other,
5601,male,35-44,academic/educator,Bellingham
5602,male,35-44,other,Portland
5603,male,50-55,executive/managerial,Newton Highlands
5604,male,35-44,scientist,Saint Louis
5605,female,18-24,artist,Campbell
5606,female,25-34,sales/marketing,Columbia
5607,male,18-24,college/grad student,Brooklyn
5608,male,18-24,clerical/admin,Austin
5609,female,50-55,academic/educator,Athens
5610,female,25-34,academic/educator,Superior
5611,female,35-44,executive/managerial,Casco
5612,female,25-34,academic/educator,Malden
5613,female,35-44,other,Heisson
5614,male,25-34,other,Greenfield Center
5615,male,35-44,executive/managerial,Glen Ridge
5616,male,45-49,academic/educator,Metuchen
5617,male,25-34,sales/marketing,Farmington
5618,female,18-24,college/grad student,Irvine
5619,female,18-24,college/grad student,Alexandria
5620,male,35-44,sales/marketing,Elk River
5621,male,25-34,executive/managerial,Brighton
5622,male,35-44,scientist,Stow
5623,male,25-34,lawyer,Salt Lake City
5624,male,25-34,executive/managerial,West Chester
5625,male,25-34,academic/educator,Natick
5626,male,56+,self-employed,Green Cove Springs
5627,male,25-34,other,Maplewood
5628,male,18-24,college/grad student,Los Angeles
5629,male,25-34,sales/marketing,West Newton
5630,male,35-44,technician/engineer,Norwalk
5631,male,35-44,programmer,Manchester
5632,female,18-24,college/grad student,Georgetown
5633,male,50-55,academic/educator,Lummi Island
5634,male,25-34,sales/marketing,Minneapolis
5635,female,35-44,homemaker,Norwalk
5636,male,25-34,executive/managerial,Seattle
5637,male,<18,K-12 student,Astoria
5638,male,18-24,academic/educator,Gainesville
5639,female,18-24,college/grad student,Edwardsville
5640,male,35-44,technician/engineer,Austin
5641,female,25-34,technician/engineer,Swartz Creek
5642,male,<18,K-12 student,Edmond
5643,female,35-44,academic/educator,Salt Lake City
5644,female,18-24,college/grad student,Fullerton
5645,male,25-34,artist,Albuquerque
5646,male,18-24,college/grad student,Kaneohe
5647,male,18-24,academic/educator,Decatur
5648,male,25-34,technician/engineer,Swartz Creek
5649,female,18-24,college/grad student,Los Angeles
5650,female,35-44,programmer,Pasadena
5651,female,25-34,doctor/health care,Tulsa
5652,male,18-24,other,Lafayette
5653,male,50-55,academic/educator,Tulsa
5654,male,25-34,college/grad student,Davis
5655,female,25-34,doctor/health care,Houston
5656,male,25-34,scientist,Hanover
5657,male,50-55,sales/marketing,Escondido
5658,male,56+,other,Green Cove Springs
5659,male,25-34,other,Germantown
5660,male,25-34,artist,Austin
5661,female,25-34,scientist,Newbury
5662,male,<18,K-12 student,Morristown
5663,female,35-44,writer,Plano
5664,male,18-24,college/grad student,Oakland
5665,male,18-24,college/grad student,
5666,male,18-24,self-employed,Brooklyn
5667,male,35-44,executive/managerial,New York
5668,female,25-34,clerical/admin,Crittenden
5669,male,56+,academic/educator,Los Angeles
5670,male,18-24,college/grad student,Ann Arbor
5671,male,25-34,academic/educator,
5672,female,25-34,college/grad student,Columbus
5673,female,35-44,academic/educator,Minneapolis
5674,male,35-44,executive/managerial,Palo Alto
5675,male,35-44,sales/marketing,Decatur
5676,male,25-34,writer,Austin
5677,male,25-34,academic/educator,Syracuse
5678,male,35-44,technician/engineer,Seattle
5679,male,35-44,artist,Hollywood
5680,male,50-55,writer,San Francisco
5681,female,25-34,executive/managerial,San Diego
5682,male,18-24,other,
5683,female,18-24,homemaker,Fremont
5684,male,18-24,self-employed,San Francisco
5685,male,25-34,technician/engineer,San Francisco
5686,male,56+,self-employed,Chicago
5687,female,<18,other,Minneapolis
5688,female,18-24,college/grad student,San Marcos
5689,male,25-34,other,West Valley City
5690,male,18-24,college/grad student,San Marcos
5691,male,35-44,sales/marketing,Bucyrus
5692,female,25-34,executive/managerial,Greenville
5693,female,25-34,college/grad student,Los Angeles
5694,female,25-34,programmer,Montebello
5695,female,35-44,clerical/admin,Essex
5696,female,25-34,sales/marketing,Lincoln City
5697,male,25-34,other,Sacramento
5698,male,35-44,sales/marketing,Minneapolis
5699,male,35-44,scientist,Albany
5700,female,18-24,sales/marketing,Minneapolis
5701,male,25-34,executive/managerial,Maple Grove
5702,male,18-24,other,Los Angeles
5703,male,56+,academic/educator,Getzville
5704,female,18-24,college/grad student,Los Angeles
5705,female,18-24,college/grad student,Los Angeles
5706,male,18-24,technician/engineer,Princeton Junction
5707,male,25-34,programmer,Northampton
5708,male,35-44,academic/educator,Los Angeles
5709,male,18-24,college/grad student,Los Angeles
5710,male,25-34,scientist,Los Angeles
5711,male,25-34,executive/managerial,Evansville
5712,male,35-44,academic/educator,Los Angeles
5713,female,50-55,executive/managerial,Thousand Oaks
5714,male,35-44,artist,Kihei
5715,male,18-24,college/grad student,Los Angeles
5716,male,<18,K-12 student,Lebanon
5717,male,25-34,other,Lebanon
5718,female,35-44,sales/marketing,Cordova
5719,male,56+,executive/managerial,Myersville
5720,male,25-34,other,Chicago
5721,male,45-49,lawyer,Los Angeles
5722,male,25-34,writer,Ann Arbor
5723,male,18-24,programmer,Northfield
5724,male,25-34,scientist,San Francisco
5725,male,18-24,artist,New York
5726,male,25-34,academic/educator,College Station
5727,male,25-34,college/grad student,Garden Grove
5728,female,35-44,writer,APO AE
5729,male,18-24,K-12 student,Greenacres
5730,male,18-24,other,San Francisco
5731,female,25-34,lawyer,New York
5732,female,25-34,lawyer,Boston
5733,male,25-34,college/grad student,Ann Arbor
5734,female,25-34,sales/marketing,New York
5735,male,25-34,doctor/health care,Glen Mills
5736,male,25-34,academic/educator,Highland Park
5737,male,45-49,scientist,Ridgecrest
5738,male,25-34,programmer,Minneapolis
5739,male,25-34,executive/managerial,Beverly Hills
5740,male,25-34,academic/educator,Chicago
5741,male,50-55,retired,Chicago
5742,female,25-34,programmer,Rockville
5743,female,35-44,other,Minneapolis
5744,female,25-34,college/grad student,Lawrence
5745,female,18-24,college/grad student,Los Angeles
5746,male,18-24,scientist,Redwood City
5747,male,25-34,other,Hanover
5748,male,25-34,other,San Diego
5749,male,25-34,artist,San Francisco
5750,male,18-24,academic/educator,Portland
5751,female,<18,other,Varysburg
5752,female,56+,other,Ithaca
5753,male,18-24,technician/engineer,Austin
5754,female,18-24,academic/educator,Chicago
5755,female,35-44,artist,Austin
5756,female,<18,K-12 student,Bainbridge Island
5757,male,<18,K-12 student,Plainfield
5758,female,50-55,academic/educator,Easley
5759,female,25-34,academic/educator,Highland Park
5760,male,18-24,programmer,Mount Kisco
5761,male,25-34,writer,Los Angeles
5762,female,35-44,doctor/health care,Saint Paul
5763,female,25-34,academic/educator,Highland Park
5764,female,50-55,programmer,Houston
5765,male,25-34,lawyer,Youngstown
5766,male,56+,sales/marketing,Kaneohe
5767,male,25-34,artist,Dallas
5768,female,<18,executive/managerial,Rockville
5769,male,45-49,sales/marketing,Montpelier
5770,male,25-34,other,Denver
5771,male,25-34,executive/managerial,Davis
5772,male,35-44,executive/managerial,Warren
5773,male,25-34,doctor/health care,Las Vegas
5774,male,18-24,college/grad student,San Francisco
5775,male,25-34,lawyer,New York
5776,male,18-24,programmer,Portland
5777,male,<18,other,Plainfield
5778,male,35-44,programmer,Scottsdale
5779,male,25-34,customer service,New York
5780,male,18-24,technician/engineer,Yorba Linda
5781,male,25-34,artist,Astoria
5782,female,35-44,other,Minneapolis
5783,female,45-49,academic/educator,San Diego
5784,male,18-24,K-12 student,Heron Lake
5785,female,25-34,executive/managerial,Chicago
5786,male,25-34,doctor/health care,Milwaukee
5787,male,25-34,writer,Long Beach
5788,male,25-34,other,Huntington Beach
5789,male,25-34,technician/engineer,Pasadena
5790,female,35-44,other,Anoka
5791,male,18-24,college/grad student,Oberlin
5792,male,25-34,technician/engineer,Columbus
5793,male,25-34,artist,North Hollywood
5794,male,35-44,technician/engineer,Madison
5795,male,25-34,academic/educator,Rancho Santa Margarita
5796,female,25-34,executive/managerial,New York
5797,male,25-34,executive/managerial,Austin
5798,male,35-44,other,Louisville
5799,male,25-34,customer service,Colorado Springs
5800,male,35-44,tradesman/craftsman,Long Beach
5801,male,25-34,self-employed,Portland
5802,female,25-34,other,Seattle
5803,male,<18,K-12 student,
5804,female,35-44,executive/managerial,Palo Alto
5805,female,25-34,other,Long Beach
5806,female,50-55,academic/educator,Glen Gardner
5807,male,35-44,executive/managerial,Lynnfield
5808,female,25-34,executive/managerial,Nashville
5809,male,25-34,executive/managerial,Nashville
5810,male,50-55,self-employed,Saratoga
5811,male,18-24,college/grad student,Evanston
5812,female,25-34,executive/managerial,San Diego
5813,male,25-34,executive/managerial,San Francisco
5814,male,25-34,other,Sherman Oaks
5815,male,25-34,writer,Los Angeles
5816,male,25-34,other,New Orleans
5817,male,25-34,technician/engineer,Pembroke Pines
5818,male,25-34,college/grad student,Brea
5819,male,50-55,doctor/health care,Baton Rouge
5820,male,45-49,other,Toledo
5821,male,25-34,scientist,Cambridge
5822,female,35-44,college/grad student,San Antonio
5823,male,25-34,programmer,Somerville
5824,male,18-24,programmer,Whitehall
5825,female,25-34,college/grad student,Columbus
5826,male,18-24,college/grad student,Evanston
5827,male,25-34,artist,Saint Paul
5828,male,25-34,technician/engineer,Los Angeles
5829,female,25-34,college/grad student,San Antonio
5830,female,18-24,college/grad student,San Antonio
5831,male,25-34,academic/educator,San Diego
5832,female,25-34,other,San Antonio
5833,female,35-44,other,San Antonio
5834,male,56+,self-employed,San Diego
5835,female,35-44,other,Minneapolis
5836,male,25-34,other,Studio City
5837,male,25-34,executive/managerial,Chicago
5838,female,45-49,executive/managerial,Franklin
5839,male,25-34,academic/educator,Winston-Salem
5840,female,<18,other,Mogadore
5841,female,35-44,executive/managerial,New York
5842,male,25-34,college/grad student,Columbus
5843,male,35-44,academic/educator,Twin Falls
5844,female,<18,K-12 student,Roslindale
5845,female,25-34,clerical/admin,Lubbock
5846,male,45-49,self-employed,San Antonio
5847,female,18-24,college/grad student,Newton Upper Falls
5848,male,50-55,writer,Washington
5849,male,35-44,technician/engineer,Hillsboro
5850,female,25-34,executive/managerial,San Antonio
5851,female,18-24,writer,Minneapolis
5852,female,25-34,academic/educator,Pacifica
5853,male,50-55,unemployed,Binghamton
5854,male,45-49,executive/managerial,Miami
5855,male,50-55,executive/managerial,Plymouth Meeting
5856,female,25-34,executive/managerial,San Antonio
5857,female,45-49,artist,Columbus
5858,male,25-34,college/grad student,Amherst
5859,male,25-34,executive/managerial,Las Vegas
5860,female,25-34,college/grad student,
5861,female,50-55,academic/educator,Lakewood
5862,female,25-34,homemaker,Fort Worth
5863,female,25-34,sales/marketing,Reno
5864,female,50-55,academic/educator,Forest City
5865,male,25-34,technician/engineer,Chico
5866,female,25-34,doctor/health care,Hartford
5867,female,45-49,clerical/admin,Winnetka
5868,male,35-44,sales/marketing,Cave Creek
5869,female,25-34,executive/managerial,Philadelphia
5870,male,25-34,sales/marketing,Seattle
5871,female,25-34,college/grad student,Amherst
5872,male,25-34,technician/engineer,Moline
5873,male,18-24,programmer,New York
5874,male,25-34,college/grad student,Amherst
5875,male,25-34,college/grad student,Philadelphia
5876,male,50-55,executive/managerial,Marietta
5877,male,18-24,programmer,Cambridge
5878,female,25-34,other,Chicago
5879,male,35-44,executive/managerial,Brighton
5880,male,25-34,academic/educator,Highland Park
5881,male,35-44,technician/engineer,Atlanta
5882,male,35-44,executive/managerial,Batavia
5883,female,18-24,other,Cambridge
5884,male,18-24,college/grad student,Washington
5885,male,25-34,academic/educator,
5886,male,25-34,writer,Cambridge
5887,female,35-44,writer,Champaign
5888,male,25-34,writer,Kansas City
5889,male,50-55,writer,Glastonbury
5890,male,35-44,writer,Houston
5891,male,18-24,college/grad student,Minneapolis
5892,male,45-49,artist,Congers
5893,male,25-34,executive/managerial,Cambridge
5894,male,35-44,other,Jackson
5895,male,25-34,academic/educator,Hilliard
5896,male,25-34,other,Chicago
5897,male,25-34,writer,Winthrop
5898,female,18-24,other,Somerville
5899,male,35-44,technician/engineer,Suwanee
5900,male,25-34,executive/managerial,Chicago
5901,female,35-44,executive/managerial,Solana Beach
5902,male,50-55,self-employed,Houston
5903,male,25-34,lawyer,Norwalk
5904,female,45-49,programmer,
5905,female,35-44,writer,Boerne
5906,female,18-24,college/grad student,Wilmington
5907,male,25-34,artist,Brooklyn
5908,male,25-34,college/grad student,Newark
5909,male,18-24,writer,Northridge
5910,female,45-49,writer,New York
5911,female,25-34,technician/engineer,Boulder
5912,male,25-34,academic/educator,Houston
5913,female,18-24,other,Lafayette
5914,male,35-44,artist,Granada Hills
5915,male,18-24,college/grad student,Fargo
5916,male,50-55,writer,Grosse Pointe
5917,female,50-55,academic/educator,Livermore
5918,male,25-34,programmer,Saint Paul
5919,male,18-24,other,Crawfordsville
5920,female,25-34,academic/educator,Burlington
5921,male,25-34,doctor/health care,Monroeville
5922,male,56+,clerical/admin,Oakley
5923,male,25-34,executive/managerial,Burlington
5924,male,35-44,other,Minneapolis
5925,female,25-34,other,
5926,female,50-55,executive/managerial,Mount Vernon
5927,male,35-44,sales/marketing,New York
5928,male,45-49,academic/educator,Olean
5929,female,35-44,other,Tampa
5930,female,35-44,technician/engineer,Round Rock
5931,female,18-24,executive/managerial,San Francisco
5932,male,18-24,sales/marketing,Los Angeles
5933,male,25-34,artist,Bellingham
5934,male,25-34,sales/marketing,Houston
5935,male,18-24,other,Montevallo
5936,male,18-24,college/grad student,Murfreesboro
5937,male,25-34,programmer,Chicago
5938,male,25-34,academic/educator,Tuscaloosa
