UserID,Gender,Age,Occupation
5562,female,35-44,academic/educator
5563,female,25-34,executive/managerial
5564,male,45-49,writer
5565,male,18-24,technician/engineer
5566,male,35-44,executive/managerial
5567,male,50-55,clerical/admin
5568,male,18-24,college/grad student
5569,female,18-24,academic/educator
5570,male,25-34,academic/educator
5571,female,25-34,homemaker
5572,female,25-34,college/grad student
5573,female,35-44,academic/educator
5574,male,25-34,other
5575,male,35-44,executive/managerial
5576,male,25-34,college/grad student
5577,male,50-55,academic/educator
5578,female,18-24,academic/educator
5579,female,35-44,executive/managerial
5580,male,45-49,executive/managerial
5581,male,25-34,other
5582,male,45-49,academic/educator
5583,male,56+,scientist
5584,female,50-55,other
5585,male,25-34,college/grad student
5586,male,35-44,writer
5587,male,25-34,technician/engineer
5588,female,25-34,writer
5589,female,25-34,other
5590,female,45-49,programmer
5591,male,18-24,other
5592,male,25-34,academic/educator
5593,male,50-55,self-employed
5594,female,45-49,other
5595,male,25-34,writer
5596,male,35-44,programmer
5597,female,18-24,college/grad student
5598,male,18-24,college/grad student
5599,male,35-44,executive/managerial
5600,female,45-49,other
5601,male,35-44,academic/educator
5602,male,35-44,other
5603,male,50-55,executive/managerial
5604,male,35-44,scientist
5605,female,18-24,artist
5606,female,25-34,sales/marketing
5607,male,18-24,college/grad student
5608,male,18-24,clerical/admin
5609,female,50-55,academic/educator
5610,female,25-34,academic/educator
5611,female,35-44,executive/managerial
5612,female,25-34,academic/educator
5613,female,35-44,other
5614,male,25-34,other
5615,male,35-44,executive/managerial
5616,male,45-49,academic/educator
5617,male,25-34,sales/marketing
5618,female,18-24,college/grad student
5619,female,18-24,college/grad student
5620,male,35-44,sales/marketing
5621,male,25-34,executive/managerial
5622,male,35-44,scientist
5623,male,25-34,lawyer
5624,male,25-34,executive/managerial
5625,male,25-34,academic/educator
5626,male,56+,self-employed
5627,male,25-34,other
5628,male,18-24,college/grad student
5629,male,25-34,sales/marketing
5630,male,35-44,technician/engineer
5631,male,35-44,programmer
5632,female,18-24,college/grad student
5633,male,50-55,academic/educator
5634,male,25-34,sales/marketing
5635,female,35-44,homemaker
5636,male,25-34,executive/managerial
5637,male,<18,K-12 student
5638,male,18-24,academic/educator
5639,female,18-24,college/grad student
5640,male,35-44,technician/engineer
5641,female,25-34,technician/engineer
5642,male,<18,K-12 student
5643,female,35-44,academic/educator
5644,female,18-24,college/grad student
5645,male,25-34,artist
5646,male,18-24,college/grad student
5647,male,18-24,academic/educator
5648,male,25-34,technician/engineer
5649,female,18-24,college/grad student
5650,female,35-44,programmer
5651,female,25-34,doctor/health care
5652,male,18-24,other
5653,male,50-55,academic/educator
5654,male,25-34,college/grad student
5655,female,25-34,doctor/health care
5656,male,25-34,scientist
5657,male,50-55,sales/marketing
5658,male,56+,other
5659,male,25-34,other
5660,male,25-34,artist
5661,female,25-34,scientist
5662,male,<18,K-12 student
5663,female,35-44,writer
5664,male,18-24,college/grad student
5665,male,18-24,college/grad student
5666,male,18-24,self-employed
5667,male,35-44,executive/managerial
5668,female,25-34,clerical/admin
5669,male,56+,academic/educator
5670,male,18-24,college/grad student
5671,male,25-34,academic/educator
5672,female,25-34,college/grad student
5673,female,35-44,academic/educator
5674,male,35-44,executive/managerial
5675,male,35-44,sales/marketing
5676,male,25-34,writer
5677,male,25-34,academic/educator
5678,male,35-44,technician/engineer
5679,male,35-44,artist
5680,male,50-55,writer
5681,female,25-34,executive/managerial
5682,male,18-24,other
5683,female,18-24,homemaker
5684,male,18-24,self-employed
5685,male,25-34,technician/engineer
5686,male,56+,self-employed
5687,female,<18,other
5688,female,18-24,college/grad student
5689,male,25-34,other
5690,male,18-24,college/grad student
5691,male,35-44,sales/marketing
5692,female,25-34,executive/managerial
5693,female,25-34,college/grad student
5694,female,25-34,programmer
5695,female,35-44,clerical/admin
5696,female,25-34,sales/marketing
5697,male,25-34,other
5698,male,35-44,sales/marketing
5699,male,35-44,scientist
5700,female,18-24,sales/marketing
5701,male,25-34,executive/managerial
5702,male,18-24,other
5703,male,56+,academic/educator
5704,female,18-24,college/grad student
5705,female,18-24,college/grad student
5706,male,18-24,technician/engineer
5707,male,25-34,programmer
5708,male,35-44,academic/educator
5709,male,18-24,college/grad student
5710,male,25-34,scientist
5711,male,25-34,executive/managerial
5712,male,35-44,academic/educator
5713,female,50-55,executive/managerial
5714,male,35-44,artist
5715,male,18-24,college/grad student
5716,male,<18,K-12 student
5717,male,25-34,other
5718,female,35-44,sales/marketing
5719,male,56+,executive/managerial
5720,male,25-34,other
5721,male,45-49,lawyer
5722,male,25-34,writer
5723,male,18-24,programmer
5724,male,25-34,scientist
5725,male,18-24,artist
5726,male,25-34,academic/educator
5727,male,25-34,college/grad student
5728,female,35-44,writer
5729,male,18-24,K-12 student
5730,male,18-24,other
5731,female,25-34,lawyer
5732,female,25-34,lawyer
5733,male,25-34,college/grad student
5734,female,25-34,sales/marketing
5735,male,25-34,doctor/health care
5736,male,25-34,academic/educator
5737,male,45-49,scientist
5738,male,25-34,programmer
5739,male,25-34,executive/managerial
5740,male,25-34,academic/educator
5741,male,50-55,retired
5742,female,25-34,programmer
5743,female,35-44,other
5744,female,25-34,college/grad student
5745,female,18-24,college/grad student
5746,male,18-24,scientist
5747,male,25-34,other
5748,male,25-34,other
5749,male,25-34,artist
5750,male,18-24,academic/educator
5751,female,<18,other
5752,female,56+,other
5753,male,18-24,technician/engineer
5754,female,18-24,academic/educator
5755,female,35-44,artist
5756,female,<18,K-12 student
5757,male,<18,K-12 student
5758,female,50-55,academic/educator
5759,female,25-34,academic/educator
5760,male,18-24,programmer
5761,male,25-34,writer
5762,female,35-44,doctor/health care
5763,female,25-34,academic/educator
5764,female,50-55,programmer
5765,male,25-34,lawyer
5766,male,56+,sales/marketing
5767,male,25-34,artist
5768,female,<18,executive/managerial
5769,male,45-49,sales/marketing
5770,male,25-34,other
5771,male,25-34,executive/managerial
5772,male,35-44,executive/managerial
5773,male,25-34,doctor/health care
5774,male,18-24,college/grad student
5775,male,25-34,lawyer
5776,male,18-24,programmer
5777,male,<18,other
5778,male,35-44,programmer
5779,male,25-34,customer service
5780,male,18-24,technician/engineer
5781,male,25-34,artist
5782,female,35-44,other
5783,female,45-49,academic/educator
5784,male,18-24,K-12 student
5785,female,25-34,executive/managerial
5786,male,25-34,doctor/health care
5787,male,25-34,writer
5788,male,25-34,other
5789,male,25-34,technician/engineer
5790,female,35-44,other
5791,male,18-24,college/grad student
5792,male,25-34,technician/engineer
5793,male,25-34,artist
5794,male,35-44,technician/engineer
5795,male,25-34,academic/educator
5796,female,25-34,executive/managerial
5797,male,25-34,executive/managerial
5798,male,35-44,other
5799,male,25-34,customer service
5800,male,35-44,tradesman/craftsman
5801,male,25-34,self-employed
5802,female,25-34,other
5803,male,<18,K-12 student
5804,female,35-44,executive/managerial
5805,female,25-34,other
5806,female,50-55,academic/educator
5807,male,35-44,executive/managerial
5808,female,25-34,executive/managerial
5809,male,25-34,executive/managerial
5810,male,50-55,self-employed
5811,male,18-24,college/grad student
5812,female,25-34,executive/managerial
5813,male,25-34,executive/managerial
5814,male,25-34,other
5815,male,25-34,writer
5816,male,25-34,other
5817,male,25-34,technician/engineer
5818,male,25-34,college/grad student
5819,male,50-55,doctor/health care
5820,male,45-49,other
5821,male,25-34,scientist
5822,female,35-44,college/grad student
5823,male,25-34,programmer
5824,male,18-24,programmer
5825,female,25-34,college/grad student
5826,male,18-24,college/grad student
5827,male,25-34,artist
5828,male,25-34,technician/engineer
5829,female,25-34,college/grad student
5830,female,18-24,college/grad student
5831,male,25-34,academic/educator
5832,female,25-34,other
5833,female,35-44,other
5834,male,56+,self-employed
5835,female,35-44,other
5836,male,25-34,other
5837,male,25-34,executive/managerial
5838,female,45-49,executive/managerial
5839,male,25-34,academic/educator
5840,female,<18,other
5841,female,35-44,executive/managerial
5842,male,25-34,college/grad student
5843,male,35-44,academic/educator
5844,female,<18,K-12 student
5845,female,25-34,clerical/admin
5846,male,45-49,self-employed
5847,female,18-24,college/grad student
5848,male,50-55,writer
5849,male,35-44,technician/engineer
5850,female,25-34,executive/managerial
5851,female,18-24,writer
5852,female,25-34,academic/educator
5853,male,50-55,unemployed
5854,male,45-49,executive/managerial
5855,male,50-55,executive/managerial
5856,female,25-34,executive/managerial
5857,female,45-49,artist
5858,male,25-34,college/grad student
5859,male,25-34,executive/managerial
5860,female,25-34,college/grad student
5861,female,50-55,academic/educator
5862,female,25-34,homemaker
5863,female,25-34,sales/marketing
5864,female,50-55,academic/educator
5865,male,25-34,technician/engineer
5866,female,25-34,doctor/health care
5867,female,45-49,clerical/admin
5868,male,35-44,sales/marketing
5869,female,25-34,executive/managerial
5870,male,25-34,sales/marketing
5871,female,25-34,college/grad student
5872,male,25-34,technician/engineer
5873,male,18-24,programmer
5874,male,25-34,college/grad student
5875,male,25-34,college/grad student
5876,male,50-55,executive/managerial
5877,male,18-24,programmer
5878,female,25-34,other
5879,male,35-44,executive/managerial
5880,male,25-34,academic/educator
5881,male,35-44,technician/engineer
5882,male,35-44,executive/managerial
5883,female,18-24,other
5884,male,18-24,college/grad student
5885,male,25-34,academic/educator
5886,male,25-34,writer
5887,female,35-44,writer
5888,male,25-34,writer
5889,male,50-55,writer
5890,male,35-44,writer
5891,male,18-24,college/grad student
5892,male,45-49,artist
5893,male,25-34,executive/managerial
5894,male,35-44,other
5895,male,25-34,academic/educator
5896,male,25-34,other
5897,male,25-34,writer
5898,female,18-24,other
5899,male,35-44,technician/engineer
5900,male,25-34,executive/managerial
5901,female,35-44,executive/managerial
5902,male,50-55,self-employed
5903,male,25-34,lawyer
5904,female,45-49,programmer
5905,female,35-44,writer
5906,female,18-24,college/grad student
5907,male,25-34,artist
5908,male,25-34,college/grad student
5909,male,18-24,writer
5910,female,45-49,writer
5911,female,25-34,technician/engineer
5912,male,25-34,academic/educator
5913,female,18-24,other
5914,male,35-44,artist
5915,male,18-24,college/grad student
5916,male,50-55,writer
5917,female,50-55,academic/educator
5918,male,25-34,programmer
5919,male,18-24,other
5920,female,25-34,academic/educator
5921,male,25-34,doctor/health care
5922,male,56+,clerical/admin
5923,male,25-34,executive/managerial
5924,male,35-44,other
5925,female,25-34,other
5926,female,50-55,executive/managerial
5927,male,35-44,sales/marketing
5928,male,45-49,academic/educator
5929,female,35-44,other
5930,female,35-44,technician/engineer
5931,female,18-24,executive/managerial
5932,male,18-24,sales/marketing
5933,male,25-34,artist
5934,male,25-34,sales/marketing
5935,male,18-24,other
5936,male,18-24,college/grad student
5937,male,25-34,programmer
5938,male,25-34,academic/educator
5939,female,45-49,scientist
5940,male,50-55,programmer
5941,female,25-34,other
5942,male,45-49,academic/educator
5943,female,45-49,academic/educator
5944,female,18-24,K-12 student
5945,female,35-44,artist
5946,female,56+,academic/educator
5947,female,45-49,self-employed
5948,male,56+,retired
5949,male,18-24,technician/engineer
5950,male,25-34,college/grad student
5951,male,18-24,college/grad student
5952,female,45-49,academic/educator
5953,male,<18,K-12 student
5954,male,45-49,lawyer
5955,female,25-34,executive/managerial
5956,female,18-24,college/grad student
5957,male,18-24,writer
5958,male,45-49,sales/marketing
5959,female,18-24,college/grad student
5960,female,45-49,other
5961,female,45-49,other
5962,male,35-44,executive/managerial
5963,male,25-34,scientist
5964,male,18-24,customer service
5965,male,25-34,technician/engineer
5966,female,35-44,homemaker
5967,male,50-55,self-employed
5968,male,56+,executive/managerial
5969,male,45-49,retired
5970,male,35-44,lawyer
5971,male,35-44,executive/managerial
5972,female,25-34,writer
5973,male,<18,K-12 student
5974,female,25-34,academic/educator
5975,male,25-34,sales/marketing
5976,female,25-34,academic/educator
5977,male,35-44,academic/educator
5978,male,35-44,academic/educator
5979,male,25-34,academic/educator
5980,male,56+,academic/educator
5981,male,35-44,executive/managerial
5982,male,35-44,academic/educator
5983,male,25-34,clerical/admin
5984,male,25-34,academic/educator
5985,female,18-24,college/grad student
5986,female,56+,academic/educator
5987,male,25-34,self-employed
5988,male,25-34,scientist
5989,female,<18,K-12 student
5990,female,25-34,writer
5991,female,35-44,writer
5992,female,18-24,college/grad student
5993,female,50-55,writer
5994,male,35-44,academic/educator
5995,female,35-44,academic/educator
5996,female,25-34,other
5997,female,25-34,executive/managerial
5998,male,18-24,college/grad student
5999,female,25-34,academic/educator
6000,male,45-49,technician/engineer
6001,female,25-34,executive/managerial
6002,male,50-55,other
6003,female,45-49,technician/engineer
6004,female,25-34,scientist
6005,female,25-34,customer service
6006,female,<18,other
6007,male,35-44,technician/engineer
6008,male,18-24,college/grad student
6009,female,25-34,programmer
6010,male,35-44,other
6011,male,35-44,scientist
6012,male,35-44,scientist
6013,female,25-34,writer
6014,male,45-49,academic/educator
6015,female,25-34,homemaker
6016,male,45-49,academic/educator
